t,nvt_v,nvts_v,velocity_v,asol_v,msol_v,average_dormancy_v,liveliness_v,unrealized_profit_v,ssr_o,ssr_oscillator_v,bvin_v,investor_capitalization_v,sopr_adjusted,rhodl_ratio,cvdd,balanced_price_usd,hash_ribbon,difficulty_ribbon,puell_multiple,reserve_risk,hodler_net_position_change,cyd_supply_adjusted,stock_to_flow_ratio,soab,sol_1h,sol_more_10y,svab,pi_cycle_top
1608681600,40.87601227178543,50.073684269106266,0.024464225946283114,34.6727245693671,4.52680650115841,43.65461789122944,0.637510771169154,0.531682467868595,"{'h': 3.6365550898487884, 'l': 1.5106250111159272, 'v': 2.5472182029644688}",-0.04961940711353512,1.0022,27683115412.293343,,,,,,,,,,,,,,,,
1608768000,40.32257995281221,52.01146903518671,0.024800000425822383,38.4818580055773,3.25362247928149,18.209571102758655,0.637454678902891,0.547379605919371,"{'h': 3.6370293935242755, 'l': 1.5110109661451225, 'v': 2.6441102687520206}",0.13187108449238602,0.8935,27717368444.14714,,,,,,,,,,,,,,,,
1608854400,65.60081254323342,53.07964651259345,0.015243713625360391,26.4797964300975,3.26852290578738,29.398815066095104,0.637315170552041,0.555469729397544,"{'h': 3.6376268438589907, 'l': 1.5114015376723235, 'v': 2.6793160293953084}",0.197160363626018,0.8793000000000001,27764573993.141907,,,,,,,,,,,,,,,,
1608940800,58.263797292878145,53.709875382933994,0.017163316612771387,31.3684397735075,3.38167228414229,19.350741326862916,0.637090226261367,0.5607228079923,"{'h': 3.638608846305856, 'l': 1.5120180341588847, 'v': 2.7156156888397898}",0.2639007895755411,0.9679000000000001,27813157374.414,,,,,,,,,,,,,,,,
1609027200,34.16697961344421,57.47338703858994,0.029268024604858972,39.7849641519292,3.64712171365817,42.60791338226078,0.637125983936418,0.587756535523986,"{'h': 3.6413984497095297, 'l': 1.5125564110062932, 'v': 2.9224573139021626}",0.6491414154047745,0.9164,27929752398.6764,,,,,,,,,,,,,,,,
1609113600,32.14317651343243,60.64268035385184,0.031110801995008378,36.3794538594356,3.53493423611202,46.51989941820446,0.637628973125957,0.608303897963092,"{'h': 3.64717263075142, 'l': 1.5135397377999378, 'v': 3.1054144933565153}",0.9843461090525588,0.9007,28216669103.669594,,,,,,,,,,,,,,,,
1609200000,27.878889214914302,60.009978786789596,0.03586943483619973,35.8061751256553,3.40943287037037,55.86659729951674,0.63808213759228,0.602984425841438,"{'h': 3.6528006840451654, 'l': 1.5141643212439908, 'v': 3.1082227411184014}",0.9814482678794845,0.9595,28519669163.00777,,,,,,,,,,,,,,,,
1609286400,31.453602025922866,60.90067322048991,0.03179286109030813,43.2020315908517,3.25953468240798,24.70098560251933,0.638739155985958,0.610451706532764,"{'h': 3.65916233249649, 'l': 1.514401723358895, 'v': 3.163535100478447}",1.0756502522352196,1.0149,28983428802.26493,,,,,,,,,,,,,,,,
1609372800,37.9830670217261,59.228360129448774,0.02632752114061789,29.9621132170184,2.96164627465385,49.37766728606492,0.639052727574671,0.601172015388331,"{'h': 3.664380871189882, 'l': 1.5155327074350358, 'v': 3.0785982975920057}",0.9095877810663109,0.9837,29254856915.567524,,,,,,,,,,,,,,,,
1609459200,45.90011331278317,58.053138978452495,0.021786438590806274,31.4126445892499,3.33807563588023,26.970945184156,0.639150468463058,0.595952491127211,"{'h': 3.6684911373443745, 'l': 1.5172690537583164, 'v': 2.9928723201125744}",0.7437488255874488,0.9168999999999999,29421153024.819435,,,,,,,,,,,,,,,,
1609545600,44.93693221671818,61.07147396609264,0.022253410517150598,29.8953157857502,3.22862268518519,34.355583724454945,0.639165943678683,0.616573540477883,"{'h': 3.674524720438462, 'l': 1.5180613361650237, 'v': 3.142610716012686}",1.0133586161399348,1.0979999999999999,29588582826.305603,,,,,,,,,,,,,,,,
1609632000,19.7505340626698,75.44324171429403,0.050631542257385614,42.6637222048458,3.46590277777778,57.668206397976654,0.639629698572039,0.688695893319432,"{'h': 3.6992604687641086, 'l': 1.5085971206084676, 'v': 3.972138169675051}",2.4982558386083067,1.0772,29965698049.11546,,,,,,,,,,,,,,,,
1609718400,15.116929472568163,75.80734107607056,0.06615099989813694,47.5115189958491,2.5229703096052,82.16546009072215,0.641886129125845,0.692798800816761,"{'h': 3.7291531284498562, 'l': 1.4959326029098976, 'v': 4.152638848663021}",2.7585202005265868,1.0951,31261671852.33364,,,,,,,,,,,,,,,,
1609804800,24.180218433257203,78.00506807427429,0.04135611937337221,36.6366777215166,2.41850279826257,57.0817320397422,0.643964919174313,0.704173323700052,"{'h': 3.7640746199923614, 'l': 1.4802429718263912, 'v': 4.3218942106500755}",2.976988984465069,1.1691,32361959738.350624,,,,,,,,,,,,,,,,
1609891200,20.353712519270182,82.11833974141572,0.049131085989999865,43.0873650693381,2.77824062928281,64.8792296817641,0.645199492233247,0.719420324911044,"{'h': 3.811072471685698, 'l': 1.4558934533082242, 'v': 4.673608316953074}",3.464917678931418,1.2539,33172309237.31885,,,,,,,,,,,,,,,,
1609977600,20.37201879147445,80.28637885857009,0.049086936853724734,46.5603637761299,3.0718384762743,63.000608688259085,0.64687589183767,0.712759310398945,"{'h': 3.8541111189904873, 'l': 1.434930444175771, 'v': 4.607897300835924}",3.24634954254199,1.3241999999999998,34980435881.793304,,,,,,,,,,,,,,,,
1610064000,19.360627324566895,77.0825918037845,0.05165121890090255,39.1189582958033,2.64833723402686,42.12940925836729,0.648134090827438,0.706457684569555,"{'h': 3.8914844066500667, 'l': 1.4170774403336317, 'v': 4.490715914819152}",2.968687069388817,1.3609,36187617733.71804,,,,,,,,,,,,,,,,
1610150400,35.9857546826867,79.79983836300082,0.027788773886159888,36.3035623029077,3.11578993796198,47.262024840462026,0.648800514922664,0.718046689844697,"{'h': 3.934654874029609, 'l': 1.3955990636411422, 'v': 4.678158570129736}",3.1713073703352337,1.4450999999999998,37147297222.439804,,,,,,,,,,,,,,,,
1610236800,34.13371418689819,77.10637423430786,0.02929654811441053,43.5528343342688,3.42237202928298,46.33164615095964,0.649223076483635,0.709882066420584,"{'h': 3.9726604763351725, 'l': 1.3789341713069028, 'v': 4.559318174486785}",2.9047333899714887,1.3259999999999998,37818670256.51276,,,,,,,,,,,,,,,,
1610323200,17.06140187715045,63.98875290050911,0.058611830797987,37.6873896434558,2.80014094143554,60.52816726381031,0.650529762797179,0.666357725013419,"{'h': 3.990840796891839, 'l': 1.3756632902154493, 'v': 3.8933964175964513}",1.8509556172816288,1.4380000000000002,38511275276.45515,,,,,,,,,,,,,,,,
1610409600,31.47269105005891,60.27719641917559,0.031773577874527774,30.2938633380523,2.59513973078794,36.0523339975288,0.651329319036516,0.651867987311738,"{'h': 4.005220579305821, 'l': 1.3748982676399097, 'v': 3.7320809874769885}",1.584629472034794,1.39,38903390743.237686,,,,,,,,,,,,,,,,
1610496000,29.59906853021542,64.15093787835637,0.0337848469447333,30.282940996842,3.03875479791727,67.41563353688342,0.651965035928787,0.672503478367353,"{'h': 4.026643070733826, 'l': 1.3710601345978595, 'v': 4.048261644936151}",2.0325632069827666,1.5258,39333248113.17515,,,,,,,,,,,,,,,,
