,id,price,quoteQty,isBestMatch,qty,time,symbol,isBuyerMaker
0,163660551,94.92,113.904,True,1.2,2022-04-04T13:21:39.111000,AVAXUSDT,True
1,163660550,94.92,103.4628,True,1.09,2022-04-04T13:21:38.703000,AVAXUSDT,False
2,163660549,94.89,489.6324,True,5.16,2022-04-04T13:21:38.271000,AVAXUSDT,False
3,163660548,94.89,459.2676,True,4.84,2022-04-04T13:21:38.262000,AVAXUSDT,False
4,163660547,94.89,88.2477,True,0.93,2022-04-04T13:21:38.262000,AVAXUSDT,False
5,163660546,94.88,840.6368,True,8.86,2022-04-04T13:21:37.963000,AVAXUSDT,False
6,163660545,94.88,108.1632,True,1.14,2022-04-04T13:21:37.184000,AVAXUSDT,False
7,163660544,94.87,3020.6608,True,31.84,2022-04-04T13:21:36.181000,AVAXUSDT,False
8,163660543,94.86,137.547,True,1.45,2022-04-04T13:21:35.753000,AVAXUSDT,False
9,163660542,94.85,149.863,True,1.58,2022-04-04T13:21:35.558000,AVAXUSDT,False
10,163660541,94.85,704.7355,True,7.43,2022-04-04T13:21:35.558000,AVAXUSDT,False
11,163660540,94.85,508.396,True,5.36,2022-04-04T13:21:35.551000,AVAXUSDT,False
12,163660539,94.84,11.3808,True,0.12,2022-04-04T13:21:35.474000,AVAXUSDT,True
13,163660538,94.84,532.0524,True,5.61,2022-04-04T13:21:34.468000,AVAXUSDT,False
14,163660537,94.83,948.3,True,10.0,2022-04-04T13:21:34.269000,AVAXUSDT,False
15,163660536,94.83,114.7443,True,1.21,2022-04-04T13:21:34.269000,AVAXUSDT,False
16,163660535,94.81,378.2919,True,3.99,2022-04-04T13:21:33.342000,AVAXUSDT,False
17,163660534,94.81,4621.9875,True,48.75,2022-04-04T13:21:33.300000,AVAXUSDT,False
18,163660533,94.81,948.1,True,10.0,2022-04-04T13:21:33.300000,AVAXUSDT,False
19,163660532,94.81,182.9833,True,1.93,2022-04-04T13:21:33.300000,AVAXUSDT,False
20,163660531,94.81,538.5208,True,5.68,2022-04-04T13:21:32.435000,AVAXUSDT,False
21,163660530,94.8,11.376,True,0.12,2022-04-04T13:21:32.103000,AVAXUSDT,True
22,163660529,94.81,97.6543,True,1.03,2022-04-04T13:21:32.031000,AVAXUSDT,False
23,163660528,94.8,193.392,True,2.04,2022-04-04T13:21:30.161000,AVAXUSDT,True
24,163660527,94.8,212.352,True,2.24,2022-04-04T13:21:27.806000,AVAXUSDT,True
25,163660526,94.8,755.556,True,7.97,2022-04-04T13:21:27.806000,AVAXUSDT,True
26,163660525,94.8,94.8,True,1.0,2022-04-04T13:21:27.806000,AVAXUSDT,True
27,163660524,94.8,99.54,True,1.05,2022-04-04T13:21:27.806000,AVAXUSDT,True
28,163660523,94.8,377.304,True,3.98,2022-04-04T13:21:27.259000,AVAXUSDT,True
29,163660522,94.79,596.2291,True,6.29,2022-04-04T13:21:24.396000,AVAXUSDT,False
30,163660521,94.79,1205.7288,True,12.72,2022-04-04T13:21:24.396000,AVAXUSDT,False
31,163660520,94.78,11.3736,True,0.12,2022-04-04T13:21:24.294000,AVAXUSDT,False
32,163660519,94.78,947.8,True,10.0,2022-04-04T13:21:24.294000,AVAXUSDT,False
33,163660518,94.78,655.8776,True,6.92,2022-04-04T13:21:24.294000,AVAXUSDT,False
34,163660517,94.78,384.8068,True,4.06,2022-04-04T13:21:23.305000,AVAXUSDT,False
35,163660516,94.8,14.22,True,0.15,2022-04-04T13:21:20.058000,AVAXUSDT,False
36,163660515,94.79,1000.9824,True,10.56,2022-04-04T13:21:19.795000,AVAXUSDT,True
37,163660514,94.8,108.072,True,1.14,2022-04-04T13:21:19.280000,AVAXUSDT,False
38,163660513,94.78,666.3034,True,7.03,2022-04-04T13:21:16.908000,AVAXUSDT,True
39,163660512,94.78,149.7524,True,1.58,2022-04-04T13:21:16.908000,AVAXUSDT,True
40,163660511,94.78,360.164,True,3.8,2022-04-04T13:21:16.908000,AVAXUSDT,True
41,163660510,94.79,670.1653,True,7.07,2022-04-04T13:21:16.908000,AVAXUSDT,True
42,163660509,94.79,88.1547,True,0.93,2022-04-04T13:21:16.908000,AVAXUSDT,True
43,163660508,94.8,348.864,True,3.68,2022-04-04T13:21:16.908000,AVAXUSDT,True
44,163660507,94.8,63.516,True,0.67,2022-04-04T13:21:16.908000,AVAXUSDT,True
45,163660506,94.8,299.568,True,3.16,2022-04-04T13:21:16.908000,AVAXUSDT,True
46,163660505,94.8,189.6,True,2.0,2022-04-04T13:21:16.308000,AVAXUSDT,True
47,163660504,94.8,290.088,True,3.06,2022-04-04T13:21:15.290000,AVAXUSDT,True
48,163660503,94.81,18.0139,True,0.19,2022-04-04T13:21:15.205000,AVAXUSDT,False
49,163660502,94.81,582.1334,True,6.14,2022-04-04T13:21:13.701000,AVAXUSDT,False
50,163660501,94.81,354.5894,True,3.74,2022-04-04T13:21:13.204000,AVAXUSDT,False
51,163660500,94.81,199.101,True,2.1,2022-04-04T13:21:13.204000,AVAXUSDT,False
52,163660499,94.81,47.405,True,0.5,2022-04-04T13:21:12.213000,AVAXUSDT,False
53,163660498,94.8,18.96,True,0.2,2022-04-04T13:21:10.754000,AVAXUSDT,False
54,163660497,94.8,11.376,True,0.12,2022-04-04T13:21:10.028000,AVAXUSDT,True
55,163660496,94.8,853.2,True,9.0,2022-04-04T13:21:10.028000,AVAXUSDT,True
56,163660495,94.8,21.804,True,0.23,2022-04-04T13:21:10.028000,AVAXUSDT,True
57,163660494,94.8,499.596,True,5.27,2022-04-04T13:21:10.028000,AVAXUSDT,True
58,163660493,94.81,126.0973,True,1.33,2022-04-04T13:21:08.107000,AVAXUSDT,False
59,163660492,94.81,10.4291,True,0.11,2022-04-04T13:21:07.721000,AVAXUSDT,False
60,163660491,94.81,433.2817,True,4.57,2022-04-04T13:21:05.618000,AVAXUSDT,False
61,163660490,94.81,1451.5411,True,15.31,2022-04-04T13:21:05.035000,AVAXUSDT,True
62,163660489,94.81,24.6506,True,0.26,2022-04-04T13:21:05.035000,AVAXUSDT,True
63,163660488,94.82,549.0078,True,5.79,2022-04-04T13:21:05.035000,AVAXUSDT,True
64,163660487,94.82,8932.9922,True,94.21,2022-04-04T13:21:05.010000,AVAXUSDT,True
65,163660486,94.83,549.0657,True,5.79,2022-04-04T13:21:05.010000,AVAXUSDT,True
66,163660485,94.83,284.49,True,3.0,2022-04-04T13:21:04.944000,AVAXUSDT,True
67,163660484,94.83,1045.0266,True,11.02,2022-04-04T13:21:03.331000,AVAXUSDT,True
68,163660483,94.84,549.1236,True,5.79,2022-04-04T13:21:03.331000,AVAXUSDT,True
69,163660482,94.84,99.582,True,1.05,2022-04-04T13:21:03.331000,AVAXUSDT,True
70,163660481,94.85,19.9185,True,0.21,2022-04-04T13:21:01.407000,AVAXUSDT,False
71,163660480,94.82,1801.58,True,19.0,2022-04-04T13:21:00.554000,AVAXUSDT,True
72,163660479,94.83,2476.0113,True,26.11,2022-04-04T13:21:00.554000,AVAXUSDT,True
73,163660478,94.83,4947.2811,True,52.17,2022-04-04T13:21:00.554000,AVAXUSDT,True
74,163660477,94.84,10.4324,True,0.11,2022-04-04T13:21:00.554000,AVAXUSDT,True
75,163660476,94.84,94.84,True,1.0,2022-04-04T13:21:00.554000,AVAXUSDT,True
76,163660475,94.84,94.84,True,1.0,2022-04-04T13:21:00.554000,AVAXUSDT,True
77,163660474,94.84,783.3784,True,8.26,2022-04-04T13:21:00.554000,AVAXUSDT,True
78,163660473,94.84,774.8428,True,8.17,2022-04-04T13:21:00.554000,AVAXUSDT,True
79,163660472,94.85,24.661,True,0.26,2022-04-04T13:20:59.608000,AVAXUSDT,False
80,163660471,94.84,189.68,True,2.0,2022-04-04T13:20:59.157000,AVAXUSDT,True
81,163660470,94.84,161.228,True,1.7,2022-04-04T13:20:59.009000,AVAXUSDT,True
82,163660469,94.85,474.25,True,5.0,2022-04-04T13:20:56.481000,AVAXUSDT,False
83,163660468,94.85,2339.9495,True,24.67,2022-04-04T13:20:56.152000,AVAXUSDT,False
84,163660467,94.85,252.301,True,2.66,2022-04-04T13:20:56.152000,AVAXUSDT,False
85,163660466,94.85,3528.42,True,37.2,2022-04-04T13:20:56.152000,AVAXUSDT,False
86,163660465,94.85,2232.769,True,23.54,2022-04-04T13:20:56.152000,AVAXUSDT,False
87,163660464,94.84,112.8596,True,1.19,2022-04-04T13:20:54.840000,AVAXUSDT,True
88,163660463,94.84,88.2012,True,0.93,2022-04-04T13:20:54.840000,AVAXUSDT,True
89,163660462,94.85,94.85,True,1.0,2022-04-04T13:20:53.160000,AVAXUSDT,True
90,163660461,94.85,2499.2975,True,26.35,2022-04-04T13:20:53.060000,AVAXUSDT,True
91,163660460,94.87,239.0724,True,2.52,2022-04-04T13:20:52.953000,AVAXUSDT,True
92,163660459,94.87,11.3844,True,0.12,2022-04-04T13:20:52.953000,AVAXUSDT,True
93,163660458,94.87,909.8033,True,9.59,2022-04-04T13:20:52.953000,AVAXUSDT,True
94,163660457,94.87,94.87,True,1.0,2022-04-04T13:20:52.953000,AVAXUSDT,True
95,163660456,94.86,3528.792,True,37.2,2022-04-04T13:20:51.492000,AVAXUSDT,False
96,163660455,94.85,90.1075,True,0.95,2022-04-04T13:20:51.467000,AVAXUSDT,False
97,163660454,94.85,1637.111,True,17.26,2022-04-04T13:20:51.467000,AVAXUSDT,False
98,163660453,94.84,771.0492,True,8.13,2022-04-04T13:20:51.315000,AVAXUSDT,True
99,163660452,94.84,94.84,True,1.0,2022-04-04T13:20:51.315000,AVAXUSDT,True
100,163660451,94.85,259.889,True,2.74,2022-04-04T13:20:50.529000,AVAXUSDT,False
101,163660450,94.85,149.863,True,1.58,2022-04-04T13:20:50.506000,AVAXUSDT,True
102,163660449,94.85,474.25,True,5.0,2022-04-04T13:20:50.506000,AVAXUSDT,True
103,163660448,94.86,305.4492,True,3.22,2022-04-04T13:20:50.343000,AVAXUSDT,False
104,163660447,94.86,380.3886,True,4.01,2022-04-04T13:20:50.305000,AVAXUSDT,False
105,163660446,94.86,99.603,True,1.05,2022-04-04T13:20:50.305000,AVAXUSDT,False
106,163660445,94.86,758.88,True,8.0,2022-04-04T13:20:50.252000,AVAXUSDT,True
107,163660444,94.86,533.1132,True,5.62,2022-04-04T13:20:50.252000,AVAXUSDT,True
108,163660443,94.87,2453.3382,True,25.86,2022-04-04T13:20:50.224000,AVAXUSDT,False
109,163660442,94.88,2347.3312,True,24.74,2022-04-04T13:20:50.191000,AVAXUSDT,False
110,163660441,94.88,773.272,True,8.15,2022-04-04T13:20:50.158000,AVAXUSDT,True
111,163660440,94.88,171.7328,True,1.81,2022-04-04T13:20:50.158000,AVAXUSDT,True
112,163660439,94.88,2827.424,True,29.8,2022-04-04T13:20:50.158000,AVAXUSDT,True
113,163660438,94.88,487.6832,True,5.14,2022-04-04T13:20:50.158000,AVAXUSDT,True
114,163660437,94.88,144.2176,True,1.52,2022-04-04T13:20:50.108000,AVAXUSDT,True
115,163660436,94.89,99.6345,True,1.05,2022-04-04T13:20:45.914000,AVAXUSDT,False
116,163660435,94.89,443.1363,True,4.67,2022-04-04T13:20:44.944000,AVAXUSDT,True
117,163660434,94.89,838.8276,True,8.84,2022-04-04T13:20:44.944000,AVAXUSDT,True
118,163660433,94.89,779.9958,True,8.22,2022-04-04T13:20:44.834000,AVAXUSDT,True
119,163660432,94.89,1719.4068,True,18.12,2022-04-04T13:20:44.834000,AVAXUSDT,True
120,163660431,94.9,379.6,True,4.0,2022-04-04T13:20:44.441000,AVAXUSDT,True
121,163660430,94.9,147.095,True,1.55,2022-04-04T13:20:44.140000,AVAXUSDT,True
122,163660429,94.9,2560.402,True,26.98,2022-04-04T13:20:44.140000,AVAXUSDT,True
123,163660428,94.9,249.587,True,2.63,2022-04-04T13:20:44.140000,AVAXUSDT,True
124,163660427,94.91,1460.6649,True,15.39,2022-04-04T13:20:44.116000,AVAXUSDT,True
125,163660426,94.91,3399.6762,True,35.82,2022-04-04T13:20:44.116000,AVAXUSDT,True
126,163660425,94.91,217.3439,True,2.29,2022-04-04T13:20:44.116000,AVAXUSDT,True
127,163660424,94.91,4779.6676,True,50.36,2022-04-04T13:20:44.100000,AVAXUSDT,True
128,163660423,94.91,298.0174,True,3.14,2022-04-04T13:20:44.100000,AVAXUSDT,True
129,163660422,94.92,3531.024,True,37.2,2022-04-04T13:20:44.095000,AVAXUSDT,True
130,163660421,94.92,4129.02,True,43.5,2022-04-04T13:20:44.079000,AVAXUSDT,True
131,163660420,94.92,49.3584,True,0.52,2022-04-04T13:20:44.079000,AVAXUSDT,True
132,163660419,94.93,1162.8925,True,12.25,2022-04-04T13:20:44.050000,AVAXUSDT,True
133,163660418,94.93,805.0064,True,8.48,2022-04-04T13:20:44.047000,AVAXUSDT,True
134,163660417,94.94,548.7532,True,5.78,2022-04-04T13:20:44.047000,AVAXUSDT,True
135,163660416,94.94,612.363,True,6.45,2022-04-04T13:20:44.041000,AVAXUSDT,True
136,163660415,94.94,32.2796,True,0.34,2022-04-04T13:20:43.983000,AVAXUSDT,True
137,163660414,94.94,1218.0802,True,12.83,2022-04-04T13:20:43.983000,AVAXUSDT,True
138,163660413,94.95,1006.47,True,10.6,2022-04-04T13:20:43.926000,AVAXUSDT,True
139,163660412,94.95,94.95,True,1.0,2022-04-04T13:20:43.926000,AVAXUSDT,True
140,163660411,94.96,472.9008,True,4.98,2022-04-04T13:20:42.125000,AVAXUSDT,False
141,163660410,94.96,125.3472,True,1.32,2022-04-04T13:20:42.007000,AVAXUSDT,False
142,163660409,94.96,379.84,True,4.0,2022-04-04T13:20:42.007000,AVAXUSDT,False
143,163660408,94.97,566.9709,True,5.97,2022-04-04T13:20:41.737000,AVAXUSDT,True
144,163660407,94.98,11.3976,True,0.12,2022-04-04T13:20:41.434000,AVAXUSDT,False
145,163660406,94.98,29.4438,True,0.31,2022-04-04T13:20:40.543000,AVAXUSDT,False
146,163660405,94.98,27.5442,True,0.29,2022-04-04T13:20:38.807000,AVAXUSDT,False
147,163660404,94.98,21.8454,True,0.23,2022-04-04T13:20:38.807000,AVAXUSDT,False
148,163660403,94.97,75.976,True,0.8,2022-04-04T13:20:38.672000,AVAXUSDT,True
149,163660402,94.97,94.97,True,1.0,2022-04-04T13:20:38.672000,AVAXUSDT,True
150,163660401,94.97,189.94,True,2.0,2022-04-04T13:20:38.672000,AVAXUSDT,True
151,163660400,94.97,2526.202,True,26.6,2022-04-04T13:20:37.398000,AVAXUSDT,False
152,163660399,94.97,999.0844,True,10.52,2022-04-04T13:20:37.092000,AVAXUSDT,False
153,163660398,94.96,118.7,True,1.25,2022-04-04T13:20:36.993000,AVAXUSDT,True
154,163660397,94.94,1801.9612,True,18.98,2022-04-04T13:20:35.479000,AVAXUSDT,False
155,163660396,94.93,74.9947,True,0.79,2022-04-04T13:20:34.072000,AVAXUSDT,False
156,163660395,94.93,314.2183,True,3.31,2022-04-04T13:20:33.498000,AVAXUSDT,False
157,163660394,94.93,3215.2791,True,33.87,2022-04-04T13:20:32.562000,AVAXUSDT,False
158,163660393,94.93,99.6765,True,1.05,2022-04-04T13:20:32.562000,AVAXUSDT,False
159,163660392,94.93,1360.3469,True,14.33,2022-04-04T13:20:32.562000,AVAXUSDT,False
160,163660391,94.93,1898.6,True,20.0,2022-04-04T13:20:32.562000,AVAXUSDT,False
161,163660390,94.93,2759.6151,True,29.07,2022-04-04T13:20:32.562000,AVAXUSDT,False
162,163660389,94.93,580.9716,True,6.12,2022-04-04T13:20:32.562000,AVAXUSDT,False
163,163660388,94.93,48.4143,True,0.51,2022-04-04T13:20:32.009000,AVAXUSDT,True
164,163660387,94.95,686.4885,True,7.23,2022-04-04T13:20:30.903000,AVAXUSDT,True
165,163660386,94.95,12.3435,True,0.13,2022-04-04T13:20:30.903000,AVAXUSDT,True
166,163660385,94.95,94.95,True,1.0,2022-04-04T13:20:30.903000,AVAXUSDT,True
167,163660384,94.95,27.5355,True,0.29,2022-04-04T13:20:30.903000,AVAXUSDT,True
168,163660383,94.95,162.3645,True,1.71,2022-04-04T13:20:30.815000,AVAXUSDT,True
169,163660382,94.95,1184.0265,True,12.47,2022-04-04T13:20:30.815000,AVAXUSDT,True
170,163660381,94.95,24.687,True,0.26,2022-04-04T13:20:30.698000,AVAXUSDT,True
171,163660380,94.96,260.1904,True,2.74,2022-04-04T13:20:29.212000,AVAXUSDT,False
172,163660379,94.95,234.5265,True,2.47,2022-04-04T13:20:27.857000,AVAXUSDT,False
173,163660378,94.95,4632.6105,True,48.79,2022-04-04T13:20:27.857000,AVAXUSDT,False
174,163660377,94.95,566.8515,True,5.97,2022-04-04T13:20:27.857000,AVAXUSDT,False
175,163660376,94.94,949.4,True,10.0,2022-04-04T13:20:27.833000,AVAXUSDT,False
176,163660375,94.93,541.101,True,5.7,2022-04-04T13:20:26.835000,AVAXUSDT,True
177,163660374,94.93,949.3,True,10.0,2022-04-04T13:20:26.798000,AVAXUSDT,False
178,163660373,94.93,149.9894,True,1.58,2022-04-04T13:20:26.798000,AVAXUSDT,False
179,163660372,94.93,5.6958,True,0.06,2022-04-04T13:20:26.798000,AVAXUSDT,False
180,163660371,94.92,403.41,True,4.25,2022-04-04T13:20:25.310000,AVAXUSDT,True
181,163660370,94.92,52.206,True,0.55,2022-04-04T13:20:25.310000,AVAXUSDT,True
182,163660369,94.92,94.92,True,1.0,2022-04-04T13:20:25.310000,AVAXUSDT,True
183,163660368,94.92,262.9284,True,2.77,2022-04-04T13:20:15.262000,AVAXUSDT,False
184,163660367,94.92,74.9868,True,0.79,2022-04-04T13:20:15.262000,AVAXUSDT,False
185,163660366,94.9,12.337,True,0.13,2022-04-04T13:20:14.170000,AVAXUSDT,False
186,163660365,94.87,1015.109,True,10.7,2022-04-04T13:20:13.014000,AVAXUSDT,True
187,163660364,94.87,99.6135,True,1.05,2022-04-04T13:20:13.014000,AVAXUSDT,True
188,163660363,94.87,580.6044,True,6.12,2022-04-04T13:20:13.014000,AVAXUSDT,True
189,163660362,94.88,1898.5488,True,20.01,2022-04-04T13:20:12.197000,AVAXUSDT,False
190,163660361,94.86,165.0564,True,1.74,2022-04-04T13:20:09.680000,AVAXUSDT,False
191,163660360,94.86,4282.929,True,45.15,2022-04-04T13:20:09.680000,AVAXUSDT,False
192,163660359,94.86,550.188,True,5.8,2022-04-04T13:20:09.443000,AVAXUSDT,False
193,163660358,94.86,29.4066,True,0.31,2022-04-04T13:20:09.102000,AVAXUSDT,False
194,163660357,94.86,78.7338,True,0.83,2022-04-04T13:20:09.090000,AVAXUSDT,False
195,163660356,94.86,44.5842,True,0.47,2022-04-04T13:20:09.076000,AVAXUSDT,False
196,163660355,94.86,46.4814,True,0.49,2022-04-04T13:20:08.039000,AVAXUSDT,False
197,163660354,94.85,388.885,True,4.1,2022-04-04T13:20:07.471000,AVAXUSDT,False
198,163660353,94.85,919.0965,True,9.69,2022-04-04T13:20:07.427000,AVAXUSDT,True
199,163660352,94.86,15.1776,True,0.16,2022-04-04T13:20:07.427000,AVAXUSDT,True
200,163660351,94.86,21.8178,True,0.23,2022-04-04T13:20:07.427000,AVAXUSDT,True
201,163660350,94.86,94.86,True,1.0,2022-04-04T13:20:07.427000,AVAXUSDT,True
202,163660349,94.87,993.2889,True,10.47,2022-04-04T13:20:06.615000,AVAXUSDT,True
203,163660348,94.87,765.6009,True,8.07,2022-04-04T13:20:06.615000,AVAXUSDT,True
204,163660347,94.87,1838.5806,True,19.38,2022-04-04T13:20:06.551000,AVAXUSDT,True
205,163660346,94.87,1022.6986,True,10.78,2022-04-04T13:20:06.124000,AVAXUSDT,True
206,163660345,94.88,56.928,True,0.6,2022-04-04T13:20:06.124000,AVAXUSDT,True
207,163660344,94.88,738.1664,True,7.78,2022-04-04T13:20:06.087000,AVAXUSDT,True
208,163660343,94.88,638.5424,True,6.73,2022-04-04T13:20:06.087000,AVAXUSDT,True
209,163660342,94.88,5672.8752,True,59.79,2022-04-04T13:20:06.087000,AVAXUSDT,True
210,163660341,94.89,156.5685,True,1.65,2022-04-04T13:20:05.282000,AVAXUSDT,True
211,163660340,94.89,998.2428,True,10.52,2022-04-04T13:20:05.282000,AVAXUSDT,True
212,163660339,94.9,29.419,True,0.31,2022-04-04T13:20:02.038000,AVAXUSDT,False
213,163660338,94.89,0.9489,True,0.01,2022-04-04T13:20:01.616000,AVAXUSDT,True
214,163660337,94.89,18.0291,True,0.19,2022-04-04T13:20:01.616000,AVAXUSDT,True
215,163660336,94.89,81.6054,True,0.86,2022-04-04T13:20:01.457000,AVAXUSDT,True
216,163660335,94.89,109.1235,True,1.15,2022-04-04T13:19:59.311000,AVAXUSDT,True
217,163660334,94.9,990.756,True,10.44,2022-04-04T13:19:58.223000,AVAXUSDT,False
218,163660333,94.89,485.8368,True,5.12,2022-04-04T13:19:57.362000,AVAXUSDT,False
219,163660332,94.89,390.9468,True,4.12,2022-04-04T13:19:57.362000,AVAXUSDT,False
220,163660331,94.89,223.9404,True,2.36,2022-04-04T13:19:57.362000,AVAXUSDT,False
221,163660330,94.88,555.9968,True,5.86,2022-04-04T13:19:56.473000,AVAXUSDT,False
222,163660329,94.88,67.3648,True,0.71,2022-04-04T13:19:55.770000,AVAXUSDT,False
223,163660328,94.88,100.5728,True,1.06,2022-04-04T13:19:55.646000,AVAXUSDT,True
224,163660327,94.88,29.4128,True,0.31,2022-04-04T13:19:55.643000,AVAXUSDT,True
225,163660326,94.89,94.89,True,1.0,2022-04-04T13:19:55.631000,AVAXUSDT,True
226,163660325,94.9,1298.232,True,13.68,2022-04-04T13:19:55.621000,AVAXUSDT,True
227,163660324,94.91,99.6555,True,1.05,2022-04-04T13:19:55.595000,AVAXUSDT,False
228,163660323,94.91,495.4302,True,5.22,2022-04-04T13:19:55.275000,AVAXUSDT,True
229,163660322,94.91,797.244,True,8.4,2022-04-04T13:19:55.275000,AVAXUSDT,True
230,163660321,94.91,56.946,True,0.6,2022-04-04T13:19:55.275000,AVAXUSDT,True
231,163660320,94.92,949.2,True,10.0,2022-04-04T13:19:53.800000,AVAXUSDT,False
232,163660319,94.91,37.964,True,0.4,2022-04-04T13:19:53.485000,AVAXUSDT,True
233,163660318,94.91,43.6586,True,0.46,2022-04-04T13:19:52.967000,AVAXUSDT,True
234,163660317,94.91,99.6555,True,1.05,2022-04-04T13:19:52.967000,AVAXUSDT,True
235,163660316,94.91,380.5891,True,4.01,2022-04-04T13:19:52.967000,AVAXUSDT,True
236,163660315,94.88,94.88,True,1.0,2022-04-04T13:19:50.576000,AVAXUSDT,True
237,163660314,94.88,1631.936,True,17.2,2022-04-04T13:19:48.781000,AVAXUSDT,True
238,163660313,94.9,51.246,True,0.54,2022-04-04T13:19:46.890000,AVAXUSDT,True
239,163660312,94.9,873.08,True,9.2,2022-04-04T13:19:46.890000,AVAXUSDT,True
240,163660311,94.9,94.9,True,1.0,2022-04-04T13:19:46.890000,AVAXUSDT,True
241,163660310,94.9,29.419,True,0.31,2022-04-04T13:19:45.803000,AVAXUSDT,True
242,163660309,94.89,284.67,True,3.0,2022-04-04T13:19:45.643000,AVAXUSDT,False
243,163660308,94.87,385.1722,True,4.06,2022-04-04T13:19:43.708000,AVAXUSDT,False
244,163660307,94.87,499.9649,True,5.27,2022-04-04T13:19:43.478000,AVAXUSDT,False
245,163660306,94.87,222.9445,True,2.35,2022-04-04T13:19:41.595000,AVAXUSDT,False
246,163660305,94.87,99.6135,True,1.05,2022-04-04T13:19:41.595000,AVAXUSDT,False
247,163660304,94.87,580.6044,True,6.12,2022-04-04T13:19:41.595000,AVAXUSDT,False
248,163660303,94.87,96.7674,True,1.02,2022-04-04T13:19:41.595000,AVAXUSDT,False
249,163660302,94.87,255.2003,True,2.69,2022-04-04T13:19:41.517000,AVAXUSDT,False
250,163660301,94.87,29.4097,True,0.31,2022-04-04T13:19:41.505000,AVAXUSDT,False
251,163660300,94.88,523.7376,True,5.52,2022-04-04T13:19:40.905000,AVAXUSDT,True
252,163660299,94.88,376.6736,True,3.97,2022-04-04T13:19:40.905000,AVAXUSDT,True
253,163660298,94.88,578.768,True,6.1,2022-04-04T13:19:40.905000,AVAXUSDT,True
254,163660297,94.89,74.9631,True,0.79,2022-04-04T13:19:40.383000,AVAXUSDT,True
255,163660296,94.89,94.89,True,1.0,2022-04-04T13:19:40.383000,AVAXUSDT,True
256,163660295,94.89,936.5643,True,9.87,2022-04-04T13:19:40.383000,AVAXUSDT,True
257,163660294,94.89,94.89,True,1.0,2022-04-04T13:19:40.383000,AVAXUSDT,True
258,163660293,94.9,977.47,True,10.3,2022-04-04T13:19:37.399000,AVAXUSDT,False
259,163660292,94.89,1029.5565,True,10.85,2022-04-04T13:19:36.525000,AVAXUSDT,True
260,163660291,94.88,107.2144,True,1.13,2022-04-04T13:19:30.818000,AVAXUSDT,True
261,163660290,94.88,94.88,True,1.0,2022-04-04T13:19:30.818000,AVAXUSDT,True
262,163660289,94.89,23.7225,True,0.25,2022-04-04T13:19:30.027000,AVAXUSDT,True
263,163660288,94.9,10.439,True,0.11,2022-04-04T13:19:30.027000,AVAXUSDT,True
264,163660287,94.91,754.5345,True,7.95,2022-04-04T13:19:30,AVAXUSDT,True
265,163660286,94.91,356.8616,True,3.76,2022-04-04T13:19:29.679000,AVAXUSDT,True
266,163660285,94.92,473.6508,True,4.99,2022-04-04T13:19:29.133000,AVAXUSDT,True
267,163660284,94.92,1121.9544,True,11.82,2022-04-04T13:19:29.133000,AVAXUSDT,True
268,163660283,94.92,94.92,True,1.0,2022-04-04T13:19:29.133000,AVAXUSDT,True
269,163660282,94.88,1493.4112,True,15.74,2022-04-04T13:19:23.933000,AVAXUSDT,True
270,163660281,94.88,16.1296,True,0.17,2022-04-04T13:19:23.933000,AVAXUSDT,True
271,163660280,94.88,173.6304,True,1.83,2022-04-04T13:19:23.915000,AVAXUSDT,True
272,163660279,94.88,94.88,True,1.0,2022-04-04T13:19:23.915000,AVAXUSDT,True
273,163660278,94.88,99.624,True,1.05,2022-04-04T13:19:23.915000,AVAXUSDT,True
274,163660277,94.88,580.6656,True,6.12,2022-04-04T13:19:23.915000,AVAXUSDT,True
275,163660276,94.86,22.7664,True,0.24,2022-04-04T13:19:22.978000,AVAXUSDT,False
276,163660275,94.84,948.4,True,10.0,2022-04-04T13:19:19.660000,AVAXUSDT,False
277,163660274,94.83,46.4667,True,0.49,2022-04-04T13:19:17.761000,AVAXUSDT,False
278,163660273,94.83,110.0028,True,1.16,2022-04-04T13:19:14.452000,AVAXUSDT,False
279,163660272,94.83,292.0764,True,3.08,2022-04-04T13:19:14.267000,AVAXUSDT,True
280,163660271,94.84,1002.4588,True,10.57,2022-04-04T13:19:14.251000,AVAXUSDT,True
281,163660270,94.84,94.84,True,1.0,2022-04-04T13:19:14.251000,AVAXUSDT,True
282,163660269,94.86,94.86,True,1.0,2022-04-04T13:19:13.684000,AVAXUSDT,True
283,163660268,94.86,96.7572,True,1.02,2022-04-04T13:19:13.684000,AVAXUSDT,True
284,163660267,94.86,83.4768,True,0.88,2022-04-04T13:19:13.684000,AVAXUSDT,True
285,163660266,94.86,381.3372,True,4.02,2022-04-04T13:19:13.646000,AVAXUSDT,True
286,163660265,94.86,275.094,True,2.9,2022-04-04T13:19:13.494000,AVAXUSDT,True
287,163660264,94.87,19.9227,True,0.21,2022-04-04T13:19:12.377000,AVAXUSDT,False
288,163660263,94.86,1092.7872,True,11.52,2022-04-04T13:19:11.285000,AVAXUSDT,True
289,163660262,94.86,94.86,True,1.0,2022-04-04T13:19:11.285000,AVAXUSDT,True
290,163660261,94.87,49.3324,True,0.52,2022-04-04T13:19:10.482000,AVAXUSDT,True
291,163660260,94.88,1152.792,True,12.15,2022-04-04T13:19:10.216000,AVAXUSDT,True
